building,floor,room,coordinate_1_label,coordinate_1_indicator,coordinate_2_label,coordinate_2_indicator,coordinate_3_label,coordinate_3_indicator,uri
MLK Library,A Level,A-32,Row,A,Section,11,Shelf,h,/locations/1952
MLK Library,A Level,A-32,Row,A,Section,11,Shelf,i,/locations/1953
MLK Library,A Level,A-32,Row,A,Section,11,Shelf,j,/locations/1954
MLK Library,A Level,A-32,Row,A,Section,11,Shelf,k,/locations/1955
MLK Library,A Level,A-32,Row,A,Section,11,Shelf,l,/locations/1956
MLK Library,A Level,A-32,Row,A,Section,11,Shelf,m,/locations/1957
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,a,/locations/1958
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,b,/locations/1959
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,c,/locations/1960
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,d,/locations/1961
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,e,/locations/1962
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,f,/locations/1963
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,g,/locations/1964
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,h,/locations/1965
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,i,/locations/1966
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,j,/locations/1967
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,k,/locations/1968
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,l,/locations/1969
MLK Library,A Level,A-32,Row,A,Section,12,Shelf,m,/locations/1970
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,a,/locations/1971
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,b,/locations/1972
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,c,/locations/1973
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,d,/locations/1974
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,e,/locations/1975
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,f,/locations/1976
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,g,/locations/1977
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,h,/locations/1978
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,i,/locations/1979
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,j,/locations/1980
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,k,/locations/1981
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,l,/locations/1982
MLK Library,A Level,A-32,Row,A,Section,13,Shelf,m,/locations/1983
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,a,/locations/1984
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,b,/locations/1985
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,c,/locations/1986
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,d,/locations/1987
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,e,/locations/1988
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,f,/locations/1989
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,g,/locations/1990
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,h,/locations/1991
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,i,/locations/1992
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,j,/locations/1993
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,k,/locations/1994
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,l,/locations/1995
MLK Library,A Level,A-32,Row,A,Section,14,Shelf,m,/locations/1996
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,a,/locations/1997
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,b,/locations/1998
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,c,/locations/1999
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,d,/locations/2000
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,e,/locations/2001
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,f,/locations/2002
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,g,/locations/2003
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,h,/locations/2004
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,i,/locations/2005
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,j,/locations/2006
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,k,/locations/2007
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,l,/locations/2008
MLK Library,A Level,A-32,Row,A,Section,15,Shelf,m,/locations/2009
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,a,/locations/2010
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,b,/locations/2011
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,c,/locations/2012
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,d,/locations/2013
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,e,/locations/2014
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,f,/locations/2015
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,g,/locations/2016
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,h,/locations/2017
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,i,/locations/2018
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,j,/locations/2019
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,k,/locations/2020
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,l,/locations/2021
MLK Library,A Level,A-32,Row,A,Section,16,Shelf,m,/locations/2022
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,a,/locations/2023
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,b,/locations/2024
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,c,/locations/2025
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,d,/locations/2026
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,e,/locations/2027
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,f,/locations/2028
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,g,/locations/2029
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,h,/locations/2030
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,i,/locations/2031
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,j,/locations/2032
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,k,/locations/2033
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,l,/locations/2034
MLK Library,A Level,A-32,Row,A,Section,17,Shelf,m,/locations/2035
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,a,/locations/2036
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,b,/locations/2037
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,c,/locations/2038
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,d,/locations/2039
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,e,/locations/2040
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,f,/locations/2041
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,g,/locations/2042
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,h,/locations/2043
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,i,/locations/2044
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,j,/locations/2045
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,k,/locations/2046
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,l,/locations/2047
MLK Library,A Level,A-32,Row,A,Section,18,Shelf,m,/locations/2048
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,a,/locations/2049
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,b,/locations/2050
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,c,/locations/2051
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,d,/locations/2052
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,e,/locations/2053
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,f,/locations/2054
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,g,/locations/2055
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,h,/locations/2056
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,i,/locations/2057
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,j,/locations/2058
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,k,/locations/2059
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,l,/locations/2060
MLK Library,A Level,A-32,Row,A,Section,19,Shelf,m,/locations/2061
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,a,/locations/2062
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,b,/locations/2063
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,c,/locations/2064
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,d,/locations/2065
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,e,/locations/2066
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,f,/locations/2067
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,g,/locations/2068
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,h,/locations/2069
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,i,/locations/2070
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,j,/locations/2071
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,k,/locations/2072
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,l,/locations/2073
MLK Library,A Level,A-32,Row,A,Section,20,Shelf,m,/locations/2074
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,a,/locations/2075
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,b,/locations/2076
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,c,/locations/2077
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,d,/locations/2078
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,e,/locations/2079
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,f,/locations/2080
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,g,/locations/2081
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,h,/locations/2082
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,i,/locations/2083
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,j,/locations/2084
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,k,/locations/2085
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,l,/locations/2086
MLK Library,A Level,A-32,Row,A,Section,21,Shelf,m,/locations/2087
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,a,/locations/2088
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,b,/locations/2089
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,c,/locations/2090
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,d,/locations/2091
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,e,/locations/2092
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,f,/locations/2093
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,g,/locations/2094
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,h,/locations/2095
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,i,/locations/2096
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,j,/locations/2097
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,k,/locations/2098
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,l,/locations/2099
MLK Library,A Level,A-32,Row,A,Section,22,Shelf,m,/locations/2100
MLK Library,A Level,A-32,Row,J,Section,01,Shelf,a,/locations/2101
MLK Library,A Level,A-32,Row,J,Section,01,Shelf,b,/locations/2102
MLK Library,A Level,A-32,Row,J,Section,01,Shelf,c,/locations/2103
MLK Library,A Level,A-32,Row,J,Section,01,Shelf,d,/locations/2104
MLK Library,A Level,A-32,Row,J,Section,01,Shelf,e,/locations/2105
MLK Library,A Level,A-32,Row,J,Section,01,Shelf,f,/locations/2106
MLK Library,A Level,A-32,Row,J,Section,02,Shelf,a,/locations/2107
MLK Library,A Level,A-32,Row,J,Section,02,Shelf,b,/locations/2108
MLK Library,A Level,A-32,Row,J,Section,02,Shelf,c,/locations/2109
MLK Library,A Level,A-32,Row,J,Section,02,Shelf,d,/locations/2110
MLK Library,A Level,A-32,Row,J,Section,02,Shelf,e,/locations/2111
MLK Library,A Level,A-32,Row,J,Section,02,Shelf,f,/locations/2112
MLK Library,A Level,A-32,Row,J,Section,03,Shelf,a,/locations/2113
MLK Library,A Level,A-32,Row,J,Section,03,Shelf,b,/locations/2114
MLK Library,A Level,A-32,Row,J,Section,03,Shelf,c,/locations/2115
MLK Library,A Level,A-32,Row,J,Section,03,Shelf,d,/locations/2116
MLK Library,A Level,A-32,Row,J,Section,03,Shelf,e,/locations/2117
MLK Library,A Level,A-32,Row,J,Section,03,Shelf,f,/locations/2118
MLK Library,A Level,A-32,Row,J,Section,04,Shelf,a,/locations/2119
MLK Library,A Level,A-32,Row,J,Section,04,Shelf,b,/locations/2120
MLK Library,A Level,A-32,Row,J,Section,04,Shelf,c,/locations/2121
MLK Library,A Level,A-32,Row,J,Section,04,Shelf,d,/locations/2122
MLK Library,A Level,A-32,Row,J,Section,04,Shelf,e,/locations/2123
MLK Library,A Level,A-32,Row,J,Section,04,Shelf,f,/locations/2124
MLK Library,A Level,A-32,Row,J,Section,05,Shelf,a,/locations/2125
MLK Library,A Level,A-32,Row,J,Section,05,Shelf,b,/locations/2126
MLK Library,A Level,A-32,Row,J,Section,05,Shelf,c,/locations/2127
MLK Library,A Level,A-32,Row,J,Section,05,Shelf,d,/locations/2128
MLK Library,A Level,A-32,Row,J,Section,05,Shelf,e,/locations/2129
MLK Library,A Level,A-32,Row,J,Section,05,Shelf,f,/locations/2130
MLK Library,A Level,A-32,Row,J,Section,06,Shelf,a,/locations/2131
MLK Library,A Level,A-32,Row,J,Section,06,Shelf,b,/locations/2132
MLK Library,A Level,A-32,Row,J,Section,06,Shelf,c,/locations/2133
MLK Library,A Level,A-32,Row,J,Section,06,Shelf,d,/locations/2134
MLK Library,A Level,A-32,Row,J,Section,06,Shelf,e,/locations/2135
MLK Library,A Level,A-32,Row,J,Section,06,Shelf,f,/locations/2136
MLK Library,A Level,A-32,Row,J,Section,07,Shelf,a,/locations/2137
MLK Library,A Level,A-32,Row,J,Section,07,Shelf,b,/locations/2138
MLK Library,A Level,A-32,Row,J,Section,07,Shelf,c,/locations/2139
MLK Library,A Level,A-32,Row,J,Section,07,Shelf,d,/locations/2140
MLK Library,A Level,A-32,Row,J,Section,07,Shelf,e,/locations/2141
MLK Library,A Level,A-32,Row,J,Section,07,Shelf,f,/locations/2142
MLK Library,A Level,A-32,Row,J,Section,08,Shelf,a,/locations/2143
MLK Library,A Level,A-32,Row,J,Section,08,Shelf,b,/locations/2144
MLK Library,A Level,A-32,Row,J,Section,08,Shelf,c,/locations/2145
MLK Library,A Level,A-32,Row,J,Section,08,Shelf,d,/locations/2146
MLK Library,A Level,A-32,Row,J,Section,08,Shelf,e,/locations/2147
MLK Library,A Level,A-32,Row,J,Section,08,Shelf,f,/locations/2148
MLK Library,A Level,A-32,Row,J,Section,09,Shelf,a,/locations/2149
MLK Library,A Level,A-32,Row,J,Section,09,Shelf,b,/locations/2150
MLK Library,A Level,A-32,Row,J,Section,09,Shelf,c,/locations/2151
MLK Library,A Level,A-32,Row,J,Section,09,Shelf,d,/locations/2152
MLK Library,A Level,A-32,Row,J,Section,09,Shelf,e,/locations/2153
MLK Library,A Level,A-32,Row,J,Section,09,Shelf,f,/locations/2154
MLK Library,A Level,A-32,Row,J,Section,10,Shelf,a,/locations/2155
MLK Library,A Level,A-32,Row,J,Section,10,Shelf,b,/locations/2156
MLK Library,A Level,A-32,Row,J,Section,10,Shelf,c,/locations/2157
MLK Library,A Level,A-32,Row,J,Section,10,Shelf,d,/locations/2158
MLK Library,A Level,A-32,Row,J,Section,10,Shelf,e,/locations/2159
MLK Library,A Level,A-32,Row,J,Section,10,Shelf,f,/locations/2160
MLK Library,A Level,A-32,Row,J,Section,11,Shelf,a,/locations/2161
MLK Library,A Level,A-32,Row,J,Section,11,Shelf,b,/locations/2162
MLK Library,A Level,A-32,Row,J,Section,11,Shelf,c,/locations/2163
MLK Library,A Level,A-32,Row,J,Section,11,Shelf,d,/locations/2164
MLK Library,A Level,A-32,Row,J,Section,11,Shelf,e,/locations/2165
MLK Library,A Level,A-32,Row,J,Section,11,Shelf,f,/locations/2166
MLK Library,A Level,A-32,Row,J,Section,12,Shelf,a,/locations/2167
MLK Library,A Level,A-32,Row,J,Section,12,Shelf,b,/locations/2168
MLK Library,A Level,A-32,Row,J,Section,12,Shelf,c,/locations/2169
MLK Library,A Level,A-32,Row,J,Section,12,Shelf,d,/locations/2170
MLK Library,A Level,A-32,Row,J,Section,12,Shelf,e,/locations/2171
MLK Library,A Level,A-32,Row,J,Section,12,Shelf,f,/locations/2172
MLK Library,A Level,A-32,Row,J,Section,13,Shelf,a,/locations/2173
MLK Library,A Level,A-32,Row,J,Section,13,Shelf,b,/locations/2174
MLK Library,A Level,A-32,Row,J,Section,13,Shelf,c,/locations/2175
MLK Library,A Level,A-32,Row,J,Section,13,Shelf,d,/locations/2176
MLK Library,A Level,A-32,Row,J,Section,13,Shelf,e,/locations/2177
MLK Library,A Level,A-32,Row,J,Section,13,Shelf,f,/locations/2178
MLK Library,A Level,A-32,Row,J,Section,14,Shelf,a,/locations/2179
MLK Library,A Level,A-32,Row,J,Section,14,Shelf,b,/locations/2180
MLK Library,A Level,A-32,Row,J,Section,14,Shelf,c,/locations/2181
MLK Library,A Level,A-32,Row,J,Section,14,Shelf,d,/locations/2182
MLK Library,A Level,A-32,Row,J,Section,14,Shelf,e,/locations/2183
MLK Library,A Level,A-32,Row,J,Section,14,Shelf,f,/locations/2184
MLK Library,A Level,A-32,Row,J,Section,15,Shelf,a,/locations/2185
MLK Library,A Level,A-32,Row,J,Section,15,Shelf,b,/locations/2186
MLK Library,A Level,A-32,Row,J,Section,15,Shelf,c,/locations/2187
MLK Library,A Level,A-32,Row,J,Section,15,Shelf,d,/locations/2188
MLK Library,A Level,A-32,Row,J,Section,15,Shelf,e,/locations/2189
MLK Library,A Level,A-32,Row,J,Section,15,Shelf,f,/locations/2190
MLK Library,A Level,A-32,Row,J,Section,16,Shelf,a,/locations/2191
MLK Library,A Level,A-32,Row,J,Section,16,Shelf,b,/locations/2192
MLK Library,A Level,A-32,Row,J,Section,16,Shelf,c,/locations/2193
MLK Library,A Level,A-32,Row,J,Section,16,Shelf,d,/locations/2194
MLK Library,A Level,A-32,Row,J,Section,16,Shelf,e,/locations/2195
MLK Library,A Level,A-32,Row,J,Section,16,Shelf,f,/locations/2196
MLK Library,A Level,A-32,Row,J,Section,17,Shelf,a,/locations/2197
MLK Library,A Level,A-32,Row,J,Section,17,Shelf,b,/locations/2198
MLK Library,A Level,A-32,Row,J,Section,17,Shelf,c,/locations/2199
MLK Library,A Level,A-32,Row,J,Section,17,Shelf,d,/locations/2200
MLK Library,A Level,A-32,Row,J,Section,17,Shelf,e,/locations/2201
MLK Library,A Level,A-32,Row,J,Section,17,Shelf,f,/locations/2202
MLK Library,A Level,A-32,Row,J,Section,18,Shelf,a,/locations/2203
MLK Library,A Level,A-32,Row,J,Section,18,Shelf,b,/locations/2204
MLK Library,A Level,A-32,Row,J,Section,18,Shelf,c,/locations/2205
MLK Library,A Level,A-32,Row,J,Section,18,Shelf,d,/locations/2206
MLK Library,A Level,A-32,Row,J,Section,18,Shelf,e,/locations/2207
MLK Library,A Level,A-32,Row,J,Section,18,Shelf,f,/locations/2208
MLK Library,A Level,A-32,Row,J,Section,19,Shelf,a,/locations/2209
MLK Library,A Level,A-32,Row,J,Section,19,Shelf,b,/locations/2210
MLK Library,A Level,A-32,Row,J,Section,19,Shelf,c,/locations/2211
MLK Library,A Level,A-32,Row,J,Section,19,Shelf,d,/locations/2212
MLK Library,A Level,A-32,Row,J,Section,19,Shelf,e,/locations/2213
MLK Library,A Level,A-32,Row,J,Section,19,Shelf,f,/locations/2214
MLK Library,A Level,A-32,Row,J,Section,20,Shelf,a,/locations/2215
MLK Library,A Level,A-32,Row,J,Section,20,Shelf,b,/locations/2216
MLK Library,A Level,A-32,Row,J,Section,20,Shelf,c,/locations/2217
MLK Library,A Level,A-32,Row,J,Section,20,Shelf,d,/locations/2218
MLK Library,A Level,A-32,Row,J,Section,20,Shelf,e,/locations/2219
MLK Library,A Level,A-32,Row,J,Section,20,Shelf,f,/locations/2220
MLK Library,A Level,A-32,Row,J,Section,21,Shelf,a,/locations/2221
MLK Library,A Level,A-32,Row,J,Section,21,Shelf,b,/locations/2222
MLK Library,A Level,A-32,Row,J,Section,21,Shelf,c,/locations/2223
MLK Library,A Level,A-32,Row,J,Section,21,Shelf,d,/locations/2224
MLK Library,A Level,A-32,Row,J,Section,21,Shelf,e,/locations/2225
MLK Library,A Level,A-32,Row,J,Section,21,Shelf,f,/locations/2226
MLK Library,A Level,A-32,Row,J,Section,22,Shelf,a,/locations/2227
MLK Library,A Level,A-32,Row,J,Section,22,Shelf,b,/locations/2228
MLK Library,A Level,A-32,Row,J,Section,22,Shelf,c,/locations/2229
MLK Library,A Level,A-32,Row,J,Section,22,Shelf,d,/locations/2230
MLK Library,A Level,A-32,Row,J,Section,22,Shelf,e,/locations/2231
MLK Library,A Level,A-32,Row,J,Section,22,Shelf,f,/locations/2232
MLK Library,A Level,A-32,Row,J,Section,23,Shelf,a,/locations/2233
MLK Library,A Level,A-32,Row,J,Section,23,Shelf,b,/locations/2234
MLK Library,A Level,A-32,Row,J,Section,23,Shelf,c,/locations/2235
MLK Library,A Level,A-32,Row,J,Section,23,Shelf,d,/locations/2236
MLK Library,A Level,A-32,Row,J,Section,23,Shelf,e,/locations/2237
MLK Library,A Level,A-32,Row,J,Section,23,Shelf,f,/locations/2238
MLK Library,A Level,A-32,Row,K,Section,01,Shelf,a,/locations/2239
MLK Library,A Level,A-32,Row,K,Section,01,Shelf,b,/locations/2240
MLK Library,A Level,A-32,Row,K,Section,01,Shelf,c,/locations/2241
MLK Library,A Level,A-32,Row,K,Section,01,Shelf,d,/locations/2242
MLK Library,A Level,A-32,Row,K,Section,01,Shelf,e,/locations/2243
MLK Library,A Level,A-32,Row,K,Section,01,Shelf,f,/locations/2244
MLK Library,A Level,A-32,Row,K,Section,02,Shelf,a,/locations/2245
MLK Library,A Level,A-32,Row,K,Section,02,Shelf,b,/locations/2246
MLK Library,A Level,A-32,Row,K,Section,02,Shelf,c,/locations/2247
MLK Library,A Level,A-32,Row,K,Section,02,Shelf,d,/locations/2248
MLK Library,A Level,A-32,Row,K,Section,02,Shelf,e,/locations/2249
MLK Library,A Level,A-32,Row,K,Section,02,Shelf,f,/locations/2250
MLK Library,A Level,A-32,Row,K,Section,03,Shelf,a,/locations/2251
MLK Library,A Level,A-32,Row,K,Section,03,Shelf,b,/locations/2252
MLK Library,A Level,A-32,Row,K,Section,03,Shelf,c,/locations/2253
MLK Library,A Level,A-32,Row,K,Section,03,Shelf,d,/locations/2254
MLK Library,A Level,A-32,Row,K,Section,03,Shelf,e,/locations/2255
MLK Library,A Level,A-32,Row,K,Section,03,Shelf,f,/locations/2256
MLK Library,A Level,A-32,Row,K,Section,04,Shelf,a,/locations/2257
MLK Library,A Level,A-32,Row,K,Section,04,Shelf,b,/locations/2258
MLK Library,A Level,A-32,Row,K,Section,04,Shelf,c,/locations/2259
MLK Library,A Level,A-32,Row,K,Section,04,Shelf,d,/locations/2260
MLK Library,A Level,A-32,Row,K,Section,04,Shelf,e,/locations/2261
